Optimizer,objfname,ExecutionTime,Error,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
HHO,F14,0.8946051597595215,3.8381809347454166e-06,111.63228480021952,12.683551146504751,9.151840489440826,1.325212783050211,1.325212783050211,1.325212783050211,1.1991943031640442,1.054004912689765,1.054004912689765,1.054004912689765,1.0481397510595274,1.0481397510595274,1.0481397510595274,1.0481397510595274,1.0481397510595274,1.0481397510595274,1.0481397510595274,1.0481397510595274,1.0481397510595274,1.0474427570733185,1.0474427570733185,1.0474427570733185,1.0474427570733185,1.0474427570733185,1.0474427570733185,1.0453907799068012,1.0300440554434969,1.0300440554434969,1.0300440554434969,0.9980734304210613,0.9980734304210613,0.9980459659250321,0.9980459659250321,0.9980459659250321,0.9980094961619994,0.9980094961619994,0.9980094961619994,0.9980094961619994,0.9980094961619994,0.9980094961619994,0.9980094961619994,0.9980094961619994,0.9980089279817818,0.9980089279817818,0.9980089245245863,0.9980089245245863,0.9980089245245863,0.9980089245245863,0.9980089241344032,0.9980089241344032,0.9980089241344032,0.9980089241344032,0.9980089241344032,0.9980089241344032,0.9980089241344032,0.9980089241344032,0.9980089241344032,0.9980089135313285,0.9980089135313285,0.9980089135313285,0.9980089135313285,0.9980089135313285,0.9980089135313285,0.9980089135313285,0.9980089135313285,0.9980088254395963,0.9980088231588785,0.9980088231588785,0.9980088231588785,0.9980088231588785,0.9980088231588785,0.9980088231588785,0.9980088231588785,0.9980088231588785,0.9980088231588785,0.9980088231588785,0.9980088229500784,0.9980088228684569,0.9980088228283476,0.9980088228109161,0.9980088227987577,0.9980088227974528,0.9980088227973113,0.9980088227970869,0.9980088227970493,0.9980088227970493,0.9980088227970493,0.9980070612971916,0.9980038396348871,0.9980038382830666,0.9980038382112525,0.9980038382052958,0.9980038382048457,0.9980038381971174,0.9980038381901082,0.9980038381855901,0.9980038381830996,0.9980038381816034,0.9980038381814319,0.9980038381809347
HHO,F14,0.9201531410217285,3.860837119673555e-06,23.003634519456394,22.903717921423198,22.903605067795308,13.419314945451493,6.904112960250517,4.200556761754048,0.9992468481850345,0.9992468481850345,0.998022949686075,0.9980043243537094,0.9980043243537094,0.9980043243537094,0.9980043243537094,0.9980043243537094,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.99800408027645,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040785622459,0.9980040741858519,0.9980040741858519,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532927057,0.9980040532525443,0.9980040532440918,0.9980040532230575,0.9980040532173398,0.9980040532124691,0.9980040532124691,0.9980040532124691,0.9980040532124689,0.9980040532124689,0.9980040532124689,0.9980040532124689,0.9980040532124635,0.9980040088410302,0.9980040067456947,0.998003912035613,0.9980039061003376,0.9980039031778207,0.9980039010890404,0.9980039007661293,0.9980039003394389,0.9980039002482081,0.9980039001926062,0.9980039001594351,0.9980039000940875,0.998003882337645,0.9980038819662957,0.9980038818245484,0.9980038746849803,0.9980038608371197
HHO,F14,0.8959779739379883,3.846042788135939e-06,12.72505531968032,12.72505531968032,12.670561692131363,12.670505844673754,12.670505844673754,12.670505844673754,5.115981052583367,2.9856892576724987,1.0138686484977677,0.9980042191684177,0.9980042191684177,0.9980042191684177,0.9980042191684177,0.9980042191684177,0.9980042191684177,0.9980042191684177,0.9980042191684177,0.9980042191684177,0.9980042191684177,0.9980039092060712,0.9980039092060712,0.9980039092060712,0.9980039092060712,0.9980039092060712,0.9980039092060712,0.9980038719072712,0.9980038719072712,0.9980038705036937,0.9980038705036937,0.9980038705036937,0.9980038705036937,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695895304,0.9980038695887973,0.9980038695887973,0.9980038695887973,0.9980038695887973,0.9980038695887973,0.9980038695887973,0.9980038695887973,0.9980038693451212,0.9980038693451212,0.9980038691415891,0.9980038691415891,0.9980038691415891,0.9980038691415891,0.9980038691415891,0.9980038691369576,0.998003869136932,0.9980038691369313,0.9980038691369313,0.9980038620124876,0.9980038534933345,0.9980038519752389,0.9980038492280552,0.998003848744804,0.998003848211766,0.9980038476502482,0.9980038475767007,0.9980038473553717,0.9980038471693512,0.9980038469279275,0.9980038468795457,0.9980038463965558,0.9980038463948835,0.9980038463942881,0.9980038463289213,0.9980038463210349,0.9980038463149137,0.9980038463052767,0.9980038463039557,0.9980038463008097,0.9980038463001465,0.9980038462999169,0.9980038460427881
HHO,F14,0.9010968208312988,4.930845148781332,18.978304168728304,17.053286442089124,16.560413237277434,16.560413237277434,16.560413237277434,12.70705001275897,12.134668265214255,11.819858393973616,11.718920386566388,11.71888281147418,11.71888281147418,11.71888281147418,11.71888281147418,11.71888281147418,11.71888281147418,11.718859662960336,11.718859662960336,11.718848448843978,11.718848448843978,11.718848448843978,11.718848448843978,11.718848448843978,11.718848448843978,11.718848448843978,11.718848448843978,11.718848448843978,6.566845586729344,5.937091490319575,5.928845696214858,5.928845696214858,5.928845696214858,5.928845696214858,5.928845696214858,5.928845696214858,5.92884541206667,5.92884541206667,5.928845288854856,5.928845288854856,5.928845288854856,5.9288452237662375,5.9288452237662375,5.9288452237662375,5.928845216298414,5.928845216298414,5.928845214637046,5.928845214185505,5.928845214185505,5.928845214185505,5.928845214185505,5.928845214185505,5.928845214185505,5.928845198156485,5.928845198061393,5.928845198060803,5.928845198060803,5.928845198060803,5.928845193668237,5.928845192647076,5.928845192225786,5.928845189765707,5.92884518954236,5.928845188745231,5.92884518874506,5.9288451872886805,5.928845186924688,5.928845186915281,5.928845186915281,5.928845186915281,5.928845186915281,5.928845186915281,5.928845186915281,5.928845186915281,5.928845186880391,5.928845186880391,5.928845186880391,5.9288451868651455,5.9288451868651455,5.92884518686504,5.928845186864872,5.928845186864764,5.928845186864745,5.928845186864744,5.928845186864743,5.928845186864743,5.928845186864743,5.928845186864743,5.928845186864743,5.928845186864743,5.928845186864743,5.928845186864743,5.928845186864742,5.928845186864742,5.928845186864742,5.928845186864742,5.928845153365487,5.928845151668641,5.928845150572448,5.9288451495444505,5.928845148807684,5.928845148781332
HHO,F14,0.8921530246734619,4.9308751156407356,12.394223441369489,8.297366611454432,8.297366611454432,8.297366611454432,8.297366611454432,8.297366611454432,7.919988538961333,7.919988538961333,7.919988538961333,7.919988538961333,7.919988538961333,7.919988538961333,7.919988538961333,7.919988538961333,7.823047421819765,7.823047421819765,7.740369202747453,6.012475255231314,6.012475255231314,5.962993225202304,5.940375495592436,5.940343613792752,5.9394038583797455,5.9394038583797455,5.9394038583797455,5.9394038583797455,5.9394038583797455,5.9394038583797455,5.9394038583797455,5.9394038583797455,5.9394038583797455,5.939311971750735,5.939311971750735,5.938785136896078,5.938785136896078,5.938785136896078,5.938785136896078,5.9332804114848745,5.93019925809736,5.93019925809736,5.93019925809736,5.93019925809736,5.93019925809736,5.930101444347653,5.930071267880099,5.929844829968852,5.929844829968852,5.929674795842145,5.929674795842145,5.929420400800812,5.929420400800812,5.929420400800812,5.929420400800812,5.929420400800812,5.929420400800812,5.929420400800812,5.929420400800812,5.929420400800812,5.929420400800812,5.929420400800812,5.929388174300016,5.929388174300016,5.929388174300016,5.929388174300016,5.929388174300016,5.929388174300016,5.929388168833935,5.929388157737739,5.929388157737739,5.929388157737739,5.929388157737739,5.929388157737739,5.929388142148396,5.929388142148396,5.929388142148396,5.9293881418121135,5.9293881418121135,5.9293881418121135,5.92938814171379,5.9293881416950756,5.929388141626238,5.929388141195102,5.929388141096992,5.929388141029851,5.929388141006668,5.929068639209405,5.929051395947872,5.929049573386786,5.929035677125888,5.929011936944213,5.929000299678175,5.928992580020452,5.9289582841301325,5.928906743248247,5.928903349397258,5.928902205707173,5.92890022262684,5.928899404903185,5.928890693145738,5.928875115640736
HHO,F14,0.9116344451904297,4.930946470182972,13.76731949364227,13.633324769671733,13.61883308499032,12.34226914384944,12.34226914384944,10.763211485460856,10.763211485460856,10.763191373222268,10.763181595895121,10.763180667752634,10.763180667752634,10.333577224775107,6.396118414185115,6.167464168860886,6.104527603295911,6.104527603295911,6.104527603295911,6.104527603295911,6.092352928112948,6.092034909441322,6.092034909441322,6.054260053606854,5.970697231727191,5.970697231727191,5.970697231727191,5.95712997828174,5.952497483937193,5.952497483937193,5.938912248602455,5.938912248602455,5.938912248602455,5.938912248602455,5.938912248602455,5.938912248602455,5.938912248602455,5.938912248602455,5.937948036706829,5.93441296051023,5.931240274248027,5.931240274248027,5.931240274248027,5.930744989964018,5.930744989964018,5.930744989964018,5.930744989964018,5.9303144740436,5.9303144740436,5.930230379976529,5.930230379976529,5.93013579897676,5.93013579897676,5.9297875113806215,5.9297875113806215,5.9297854676284505,5.9297854676284505,5.9297854676284505,5.9297854676284505,5.9297854676284505,5.929712234053783,5.929476283909608,5.929476283909608,5.929437888576597,5.929424590313259,5.929414658816403,5.9294043559540786,5.9294043559540786,5.9294043559540786,5.929395197530806,5.929395197530806,5.929395197530806,5.929395197530806,5.929395197530806,5.9293943012871235,5.9293943012871235,5.9293943012871235,5.9293943012871235,5.929389114764034,5.929386633714483,5.929383668334148,5.929383234964228,5.929382524494387,5.929381948604652,5.929381515159052,5.92937894998644,5.929378408853827,5.9293775799517086,5.929322720396761,5.929309882506348,5.929300022167174,5.9292928096905015,5.929287078420261,5.929282951303309,5.929280412034448,5.929279639425466,5.929279307774515,5.9290329771687365,5.928961111919205,5.928957082591198,5.928955391141487,5.928946470182972
HHO,F14,0.9001193046569824,3.837794453120935e-06,1.1529066414141738,1.08186265577391,1.0106997455940632,1.0106997455940632,0.9980945219065128,0.9980945219065128,0.9980945219065128,0.9980945219065128,0.9980040319233786,0.9980038466588728,0.9980038466588728,0.9980038466588728,0.9980038466588728,0.9980038466588728,0.9980038466588728,0.9980038409494582,0.9980038409494582,0.9980038409494582,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038399759557,0.9980038396024719,0.9980038396024719,0.9980038396024719,0.9980038396024719,0.9980038396024719,0.9980038396024719,0.9980038396024719,0.9980038396024719,0.9980038396024719,0.9980038396024719,0.99800383959492,0.99800383959492,0.99800383959492,0.99800383959492,0.99800383959492,0.99800383959492,0.99800383959492,0.99800383959492,0.99800383959492,0.99800383959492,0.9980038395726859,0.9980038395726859,0.9980038395726859,0.9980038395726859,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038395716028,0.9980038393067165,0.9980038381884188,0.9980038378479498,0.9980038378006953,0.998003837797514,0.9980038377973109,0.9980038377947307,0.9980038377947092,0.9980038377945741,0.998003837794544,0.9980038377945274,0.9980038377944808,0.9980038377944678,0.9980038377944609,0.99800383779446,0.9980038377944596,0.9980038377944551,0.9980038377944545,0.9980038377944538,0.9980038377944531,0.9980038377944531,0.9980038377944531,0.9980038377944531,0.9980038377944531,0.9980038377944531,0.9980038377944531,0.9980038377944531,0.9980038377944531
HHO,F14,0.9151103496551514,0.9940309005739778,80.65078767972133,34.055084757100275,6.2237283157721786,6.2237283157721786,6.2237283157721786,6.2237283157721786,5.648840591767539,3.3261498002923204,2.8360117251192323,2.8360117251192323,2.8360117251192323,2.793643611344271,2.793643611344271,2.793643611344271,2.504493373025271,2.504493373025271,2.502811361845424,2.502811361845424,2.502811361845424,2.4315282060101375,2.4315282060101375,2.3845823027766295,2.0631184271658323,1.992956326609842,1.992956326609842,1.9924844993725046,1.9922563330980807,1.9922563330980807,1.9922563330980807,1.9922563330980807,1.9922563330980807,1.9922563330980807,1.9920687641756198,1.9920687641756198,1.9920687641756198,1.9920687641756198,1.9920605109374532,1.992050927288752,1.992037023008015,1.992031761536053,1.9920311590559923,1.992031081565512,1.9920310764682978,1.9920310418832818,1.9920310418832818,1.9920310418832818,1.9920310418832818,1.99203102577685,1.99203102577685,1.99203102577685,1.99203102577685,1.9920310200357303,1.9920310200357303,1.9920310200357303,1.9920310200357303,1.9920310200357303,1.9920310200357303,1.9920310200357303,1.9920310200357303,1.9920310195573812,1.9920309790768262,1.9920309790768262,1.9920309582881326,1.9920309582881326,1.9920309582881326,1.9920309582881326,1.9920309582881326,1.9920309549057107,1.9920309549057107,1.9920309543258308,1.9920309541609567,1.992030953313851,1.992030953313851,1.9920309532423395,1.9920309532423395,1.9920309532197096,1.9920309532158564,1.9920309532096199,1.9920309532026683,1.9920309531838887,1.9920309531797298,1.9920309531776368,1.9920309531486968,1.9920309531401594,1.9920309062870178,1.9920309006988917,1.9920309006323478,1.9920309006241357,1.9920309006100168,1.9920309006058332,1.9920309006031136,1.9920309005855363,1.9920309005797294,1.9920309005774925,1.9920309005749115,1.9920309005746462,1.9920309005745853,1.992030900574528,1.9920309005744479,1.9920309005739778
HHO,F14,0.9008989334106445,1.9841051582838374,4.965495397739303,4.965495397739303,3.373701323532781,3.373701323532781,3.373701323532781,3.309926962138392,3.28308476193154,3.28308476193154,3.28308476193154,3.2551716500470627,3.2551716500470627,3.2551716500470627,3.2551716500470627,2.983147455309246,2.98221084565371,2.98221084565371,2.98221084565371,2.98221084565371,2.98221084565371,2.98221084565371,2.98221084565371,2.98221084565371,2.98221084565371,2.98221084565371,2.98221084565371,2.982170386656925,2.982169501629334,2.982169501629334,2.982169501629334,2.982169501629334,2.982169501629334,2.982169501629334,2.982169501629334,2.982169501629334,2.982169501629334,2.982165140636911,2.982165140636911,2.9821456025672073,2.9821456025672073,2.9821456025672073,2.982105200275681,2.982105200275681,2.982105200275681,2.982105200275681,2.982105200275681,2.982105200275681,2.982105200275681,2.982105200275681,2.982105169544697,2.982105169544697,2.982105169544697,2.982105169544697,2.9821051641348264,2.9821051616968437,2.982105161077459,2.982105161077459,2.9821051605641,2.982105160259806,2.982105160259806,2.982105159486766,2.982105159486766,2.982105159466317,2.9821051594641546,2.9821051594641546,2.9821051594641546,2.9821051594641546,2.9821051594641546,2.9821051594641546,2.9821051593025505,2.9821051593025505,2.9821051593025505,2.9821051593025505,2.9821051593025505,2.9821051593025505,2.9821051593025505,2.982105159289183,2.982105159289183,2.9821051592876064,2.982105159287559,2.9821051592851187,2.982105159284728,2.9821051592846204,2.982105159284368,2.982105159284256,2.9821051592841674,2.982105159284124,2.9821051592840924,2.982105159284048,2.9821051592839,2.9821051592838885,2.982105159283886,2.982105159283808,2.9821051592837966,2.982105159283789,2.9821051592837864,2.9821051583930394,2.982105158334079,2.98210515829005,2.9821051582865543,2.9821051582838374
HHO,F14,0.8970744609832764,0.9940309884219534,41.61651867102392,9.695929791503836,1.9922636322911043,1.9921390620508863,1.992136124282266,1.992136124282266,1.992034326274669,1.992034326274669,1.992034326274669,1.992034326274669,1.992034326274669,1.992034326274669,1.9920317835796697,1.9920317835796697,1.9920317835796697,1.992031129224128,1.992031129224128,1.9920311203441197,1.9920311203441197,1.9920311203441197,1.9920311203441197,1.9920311203441197,1.9920311203441197,1.9920311203441197,1.9920311203441197,1.9920311203441197,1.992031068961795,1.992031068961795,1.992031068961795,1.992031068961795,1.992031068961795,1.992031068961795,1.992031068961795,1.992031068961795,1.992031068961795,1.992031068961795,1.992031068961795,1.992031068961795,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310611466907,1.9920310544905586,1.9920310536399144,1.9920310536399144,1.9920310536399144,1.9920310536399144,1.9920310536399144,1.9920310535191623,1.9920310535191623,1.9920310474506828,1.9920310474506828,1.9920310474506828,1.9920310474506828,1.992031046864869,1.992031046864869,1.9920310467292786,1.9920310467292786,1.9920310467292786,1.9920310467292786,1.9920310467283675,1.9920310467100655,1.9920310467083182,1.9920310467073137,1.9920310467064501,1.992031046706275,1.992031046706275,1.992031046706275,1.9920310467062294,1.992031046706079,1.992031046706079,1.9920310467060696,1.9920310467060014,1.9920310467059832,1.9920310467059754,1.9920310467059665,1.992031046705948,1.9920309913435927,1.9920309910030067,1.9920309902206959,1.9920309897888842,1.9920309896983077,1.9920309889371335,1.9920309888626353,1.992030988838098,1.9920309888365553,1.9920309888346468,1.9920309884219534
HHO,F14,0.92120361328125,1.9841051574192863,16.377958303853934,14.621163337162299,14.588074090594327,14.563054510147031,3.025380792689226,3.0085701598532584,3.004642313677542,3.004642313677542,3.004642313677542,3.002524395298586,3.002524395298586,3.002524395298586,3.002524395298586,3.002524395298586,3.002524395298586,3.002524395298586,3.002524395298586,2.9954717574421945,2.9954717574421945,2.9954717574421945,2.9954717574421945,2.9950764918720503,2.9950518804420527,2.9891943569905313,2.9891943569905313,2.9875021435170552,2.9875021435170552,2.9872669921664925,2.9872669921664925,2.9872669921664925,2.9872669921664925,2.9872669921664925,2.9824801757865083,2.98210779908553,2.9821052176899685,2.9821052176899685,2.982105195720966,2.982105195720966,2.982105195720966,2.982105195720966,2.982105195720966,2.9821051881372385,2.9821051881372385,2.982105163605498,2.982105163605498,2.9821051574342117,2.9821051574342117,2.9821051574342117,2.9821051574342117,2.9821051574342117,2.9821051574342117,2.9821051574342117,2.9821051574342117,2.9821051574194186,2.9821051574194186,2.9821051574194186,2.9821051574194186,2.9821051574194186,2.9821051574194186,2.9821051574194186,2.9821051574194186,2.9821051574193875,2.9821051574193875,2.9821051574193875,2.9821051574193875,2.9821051574193875,2.9821051574193875,2.9821051574193875,2.9821051574193875,2.9821051574193875,2.9821051574193875,2.9821051574193875,2.9821051574193236,2.9821051574193165,2.982105157419309,2.9821051574192965,2.9821051574192965,2.982105157419295,2.982105157419294,2.982105157419291,2.9821051574192907,2.9821051574192894,2.9821051574192876,2.9821051574192867,2.9821051574192867,2.9821051574192867,2.9821051574192867,2.9821051574192867,2.9821051574192867,2.9821051574192867,2.9821051574192863,2.9821051574192863,2.9821051574192863,2.9821051574192863,2.9821051574192863,2.9821051574192863,2.9821051574192863,2.9821051574192863,2.9821051574192863,2.9821051574192863
HHO,F15,0.08458709716796875,6.42026165684388e-05,0.016841315071380893,0.016776074773315157,0.012078748446461974,0.012078748446461974,0.011628104169557063,0.0068531941440790715,0.005933391474848116,0.005569369265525857,0.005400196253430788,0.003942260587787201,0.0012898286303367366,0.0011958056923836893,0.0011184658893130354,0.0011113055176222284,0.0011113055176222284,0.0010979693608142561,0.0010949188688293388,0.0010949188688293388,0.0010949188688293388,0.0010949188688293388,0.0010736156863085404,0.0009668322864547047,0.0009668322864547047,0.0009668322864547047,0.0009668322864547047,0.0009668322864547047,0.0009587764923299172,0.0009587764923299172,0.0009587764923299172,0.0009587764923299172,0.0009587764923299172,0.0009315280353335503,0.0009302498091463598,0.0009200081886480489,0.0009200081886480489,0.0009200081886480489,0.0009185350517765616,0.0009185350517765616,0.0009184255163191553,0.0009184255163191553,0.000918231994546633,0.0009176886314326844,0.0009176886314326844,0.0009176316780428506,0.0009176316780428506,0.0009176316780428506,0.0009171706566402866,0.0009171706566402866,0.0009158675422274495,0.0009158675422274495,0.0009134884915612893,0.0009134884915612893,0.0009134884915612893,0.0009134884915612893,0.0009134884915612893,0.0009134869267184214,0.00085665753296663,0.0008435435231828889,0.0008316498525806538,0.0008286943185394058,0.00078900562823813,0.0007414745228411284,0.0006915649024383186,0.0006915649024383186,0.0006779567179067737,0.0006163729495515555,0.0005952189666421173,0.000591016803859351,0.0005789013527304858,0.0005697927541715658,0.0005686221589109049,0.0005629234881892,0.0005607231328513464,0.0005432865882207665,0.0005404037617449066,0.0005383080763365019,0.0005361347997039461,0.0005351950055786584,0.0005350337609048936,0.0005347886601788274,0.0005342161093357058,0.0005182929799439453,0.0005125142012636556,0.0004969780999160867,0.0004941783473454542,0.0004889295016147035,0.00048588975248452275,0.0004755477601419812,0.00047291044813646874,0.00047169074942004905,0.0003861336833885984,0.00037701290542645655,0.0003753452737277514,0.0003696844875375374,0.0003689267493867353,0.000364957470118162,0.00036464389804942725,0.00036436470871082873,0.00036433460446391085,0.00036420261656843877
HHO,F15,0.08801770210266113,1.7284543151897434e-05,0.03657199608876735,0.02803174847434259,0.024571373520391335,0.016307792372549774,0.008437607626581077,0.006260513374748777,0.0014032633657443305,0.001303560010775246,0.001303560010775246,0.0009308314509924288,0.0008807731772809239,0.0006658575205371726,0.0006606942819724532,0.0006300156059696476,0.0006300156059696476,0.0006300156059696476,0.0006300156059696476,0.000584354355002248,0.0005753062837567664,0.0005559434520136977,0.0005559434520136977,0.0005559434520136977,0.0005559434520136977,0.0005559434520136977,0.0005559434520136977,0.0005559434520136977,0.00042989649196632985,0.00042989649196632985,0.00042989649196632985,0.00042709206332093005,0.00042709206332093005,0.00042709206332093005,0.0004226364019563691,0.0004226364019563691,0.0004226364019563691,0.0004226364019563691,0.0004226364019563691,0.0004226364019563691,0.0004226364019563691,0.00041366310318462565,0.00041366310318462565,0.00041366310318462565,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.0004121283379340598,0.000412111374513739,0.00041207909709307087,0.00041207909709307087,0.00041191196754782923,0.00041191196754782923,0.00041125220956764197,0.00041124581027389515,0.00041124581027389515,0.00041124581027389515,0.00038865024453907143,0.0003835540344479467,0.00038240146754578853,0.0003812835877527613,0.00038125837300362765,0.00038063400763072865,0.0003805754533071305,0.00034239081455782823,0.00034112193263569876,0.0003398397056703154,0.00033461718523049674,0.0003328823120824769,0.00033139419657226556,0.0003311345632135677,0.00033112115761520775,0.0003310794815440371,0.000331061806698318,0.00032619655283008396,0.00032574542607273293,0.0003254884117283501,0.0003254627743795726,0.0003254288061362797,0.0003254144018463599,0.0003254077502992367,0.0003254028121654563,0.0003254016028244555,0.0003253959818175352,0.0003253944107120647,0.0003253927557165416,0.0003253831640272163,0.00032538192831011933,0.0003253817900409061,0.00032538156589608923,0.0003253814816561663,0.00031749360955278506,0.00031738298683468033,0.0003172845431518974
HHO,F15,0.08999824523925781,1.983265426528302e-05,0.07438835916642086,0.06649544683889434,0.04854354858005109,0.015510883428066799,0.014285868981044654,0.011934545186081134,0.004472247911534905,0.002186818753007463,0.002186818753007463,0.002186818753007463,0.0006640918017367098,0.0006640918017367098,0.0006301571977033071,0.0006301571977033071,0.0006301571977033071,0.0006291086974177726,0.0006291086974177726,0.0006266569187876383,0.0006266569187876383,0.0006252855720848025,0.0006252855720848025,0.0006252855720848025,0.0006252855720848025,0.0006252855720848025,0.000621942710944404,0.000621942710944404,0.000621942710944404,0.0006210567452936649,0.0006194768154920703,0.0006194768154920703,0.0006194768154920703,0.0006176562250925731,0.0006176562250925731,0.0006176562250925731,0.0006176562250925731,0.0006176562250925731,0.0006171947433974437,0.0006171947433974437,0.0006171947433974437,0.0005774525370239616,0.0004267115718213232,0.00038491421234917913,0.00038491421234917913,0.00038491421234917913,0.0003841916599841873,0.00036156245302490985,0.00036156245302490985,0.00035714971791421464,0.00035714971791421464,0.00035714971791421464,0.00035714971791421464,0.00035714971791421464,0.00035714971791421464,0.0003570392064816416,0.0003570392064816416,0.0003569983654501592,0.00035698140542870426,0.00035698140542870426,0.00035697747715525424,0.0003569479073363116,0.0003569473035943673,0.0003569473035943673,0.0003569473035943673,0.0003569473035943673,0.0003569473035943673,0.0003569473035943673,0.0003569473035943673,0.00035641182829289857,0.00035596582833037984,0.0003552271468554407,0.0003546164656363911,0.0003541051907924357,0.0003539713187828081,0.0003539159134529092,0.00035390935192106224,0.00035386315844497215,0.00034671229670021165,0.0003436421405341893,0.000340573888192465,0.00033412890453081586,0.0003282815786717952,0.00032806901547967706,0.0003279402068005,0.00032768228691100476,0.0003276119192607071,0.00032739964729790844,0.00032733549669838093,0.0003242783526748616,0.0003236974821175504,0.00032289165903392147,0.000322794797050006,0.0003227544242471461,0.00032271003671100357,0.0003226044928863092,0.00032258029783112103,0.0003209449682196635,0.00032045003492391463,0.00032014831799339217,0.0003198664603877105,0.000319832654265283
